,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,0.07830140808169396,-0.03210980481606892,0.05998287852009592,0.0536057582508377,0.01575104810087436,0.06050249593300531,0.029502965463316707,0.02566188058175639,-0.06568481314251062,-0.03329850788393259,-0.10264164279038351,-0.029863624915001948,-0.028701767487776333,0.00924247942866557
1,1.1154865709565223,2.4331246710210674,1.48032879922586,-2.62343319399035,2.0157837922315704,-1.5659124586682307,-1.7711935243208152,-1.2839300870772272,0.09604552317258115,-1.3440040783648772,2.1606081028600266,-0.5304166955974561,1.8292599504624303,0.20130719577943185
2,-1.1918840491380343,-1.3640540975021314,-0.805869153500063,0.4173869064077486,-0.9586089506656522,0.30389737499318725,0.07847099072010212,0.5353390497440221,-0.05698767907728747,-0.24513740748117271,-0.5117268060338557,0.07502497538254374,-0.9295058123164597,-1.003191339162842
3,-0.512263265671117,-1.855725877491901,-1.029974513752469,2.3377861231139616,-1.531549873560485,1.6979049967901276,1.767296136423725,0.9362661832767745,0.0291130843343046,1.702144528155055,-1.6519675484234904,0.47960266514429994,-1.4604773263921627,0.47391882926731327
4,1.907120134897202,2.377937638351425,1.198041657487251,-0.7667602819044966,1.630434688715891,-0.767833082752427,-0.21004567580875505,-0.8949278674919976,0.1600682053861427,0.25161804006807026,0.8059757228974076,-0.09032512359085766,1.7119933898673516,1.530615256790735
5,-0.43841032743027947,0.9208608590265573,0.4152221105912904,-1.8270947098041224,0.7382393969092627,-1.8787795967427645,-1.7377711819403716,-0.3527687086542003,-0.26279769706195716,-2.174071593454327,0.7806183654098297,-0.394743771582289,0.8251462246376432,-1.4988944812259082
6,-1.9993904926298836,-2.7775916191311185,-1.1129126220633536,0.9028842519510155,-1.8649857614671521,1.3762193389021173,0.3632527468152187,0.9198316444945045,-0.21424412312056937,0.09890817849907535,-0.5431890917495108,0.0583956128118075,-2.209288678550838,-1.3577598192673923
7,1.3598730839130542,0.006189822003370714,0.00027212051660633957,1.1976320391174835,0.08720454146315088,1.9735774387770189,1.6299532637208887,-0.2607810560476722,0.5760731846801866,2.4588723512049073,0.10194866617765663,0.30164715053282065,-0.08056293232794756,2.3961494019568312
8,1.4820195132495766,2.5733970705774283,0.7099910958887782,-0.7863230061346099,1.6768274248438364,-2.082649266713797,-0.48485549897789465,-0.6058243362900765,0.19718558120436314,-0.6506054123878539,-0.29531468246334924,0.03196423380444382,2.4164286604581027,0.5864545822764512
9,-1.8858214646068818,-0.5908612102167304,0.025902170576013413,-0.5739661983288591,-0.6841703850407062,-1.8648579523501179,-1.4286796613415598,0.7000678411534269,-0.9262080155310431,-2.365799402932721,-0.6157048819455375,-0.2325485825936802,-0.6331972958246745,-2.7700116960496826
10,-0.6017772734452553,-1.98506980684856,-0.3398682404120588,0.4357527323910132,-1.2482352011270608,2.762928679692623,0.5020593994294393,0.07223657720763006,-0.09720818714095064,1.089708823368365,1.4840616494997159,-0.1829477761334771,-2.4089115574210207,0.41027376784962727
11,1.8078301907878591,0.6562115749004374,-0.4669331767617301,0.07306214455131453,0.9239428435752555,1.5095421046176405,1.1806820365041495,-0.8380242271479957,1.2592657801241451,1.9475066871479736,0.5035749385377468,0.22370686106048254,1.2473074521256347,2.4981010692431966
12,-0.26107852093015893,1.3280529561467136,0.33761185877359395,0.0763891609673714,0.835735471912936,-3.2682142788892636,-0.37608291356519746,0.4911959218295318,-0.08064830448287252,-1.1325097980098915,-2.620310939033386,0.3835534267674087,2.2798780677474757,-1.1866820521016044
13,-1.1635212228089071,-0.2257616218689035,1.034905499313835,0.21875365997942953,-0.8605320935482158,-0.9585120178565526,-0.9734562982892324,0.6638370057839657,-1.5147775859579145,-1.4890395752611532,0.25017135857112255,-0.3097167212904794,-1.7672373173690235,-1.7750982119123726
14,0.7533658660129405,-0.885212703540315,-0.8213433394707451,-0.6360600449313958,-0.6413856000267758,3.489584456262617,0.13781404669077144,-0.8984552150139227,0.3050982628597022,0.70615750024263,3.2685824338973575,-0.6070977323460646,-2.0831191174905586,1.4449724270272157
15,0.2212450369034447,-0.5175270449485293,-1.3424010639287038,-0.2661100558728927,0.6908953619336519,0.3320243347484919,0.8832744422091351,-0.275083477147361,1.6392818579598905,1.356689175270159,-1.3856367784638393,0.5156481063738457,2.2329177686924724,0.9993243132415558
16,-0.7034854275324832,0.8200762489176759,1.6130386989349632,1.1089350927596588,0.7123905634766824,-3.4023407740504203,0.12015859629557595,1.0317239313293576,-0.5132411261716142,-0.016645739452199937,-3.1350890672393255,0.810998953397689,1.814687815265341,-1.1678827477850888
17,0.6411194526220547,1.3173327397267416,1.1258646540976545,0.09905769668806398,-0.6437237060288522,0.23359599049578048,-0.9289755344492913,-0.16721935413394814,-1.609506518635817,-1.7906766622924022,2.442265089197383,-0.8475303162903794,-2.6693053603033308,-0.5717278269815222
